Id,Label,timeset
18915,",""HUXLEY, DR. HORATIO",
18916,",""HAMES",
18917,SOMBRE,
18918,VIRGO II,
18919,SAGITTARIUS II/,
18920,CANCER II/,
18921,LIBRA IV/,
18922,CAPRICORN II/,
18923,ARIES III/,
18924,TAURUS II/,
18925,"HADDOCK, DR. MYRA",
18926,PISCES II,
18927,AQUARIUS III/,
18928,SASQUATCH II,
18929,LEO II/,
18930,SISTER CHLOE,
18931,SCORPIO IV,
18932,",""VIRGO II",
18933,",""MANBOT/BERNIE LACHEN",
18934,",""SAGITTARIUS II/",
18935,",""CANCER II/",
18936,",""LIBRA IV/",
18937,",""CAPRICORN II/",
18938,",""ARIES III/",
18939,",""TAURUS II/",
18940,",""HADDOCK, DR. MYRA",
18941,",""PISCES II",
18942,",""RADIUS/JARED CORBO",
18943,",""AQUARIUS III/",
18944,",""SASQUATCH II",
18945,",""LEO II/",
18946,",""SISTER CHLOE",
18947,",""SCORPIO IV",
18948,"KILGREW, GERARD",
18949,"KILGREW, BASIL BETA",
18950,",""KILGREW, GERARD",
18951,DEXAM,
18952,BARON ZEBEK,
18953,",""RANN, COMMANDER ARCT",
18954,",""BARON ZEBEK",
18955,",""BUG",
18956,BRASS BISHOP/,
18957,DARGIL,
18958,X THE UNKNOWABLE,
18959,",""GENTRY",
18960,",""BAYMAX",
18961,",""HONEY LEMON/",
18962,",""BRASS BISHOP/",
18963,",""DARGIL",
18964,",""HECTOR II",
18965,",""DAHN, FARNOQ",
18966,",""SHORR, JACQUELINE",
18967,"BERENGHETTI, SUSAN",
18968,FROST,
18969,"STRIKER, SAM",
18970,"REYES, DR. DANIEL",
18971,ANDWELLA,
18972,",""ANDWELLA",
18973,",""HEAT-RAY/",
18974,HEAT-RAY/,
18975,PUMPKIN,
18976,",""DUBOIS, NOAH",
18977,",""DEADBOLT",
18978,",""LIFEFORCE",
18979,DEATHLOK II/COL. JOH,
18980,HECATE,
18981,"DANVERS, JOE",
18982,",""DANVERS, JOE",
18983,",""DANVERS, MRS. JOE",
18984,"PROCTOR, COORDINATOR",
18985,"POWER, LEFTENANT",
18986,"SU, DR. KO BIN",
18987,",""PROCTOR, COORDINATOR",
18988,",""GHOST GIRL II/LILLI",
18989,",""POWER, LEFTENANT",
18990,",""SU, DR. KO BIN",
18991,",""TARANTULA II/CAPT. L",
18992,BROTHER VIRGIL,
18993,CAESAR,
18994,",""NIGHT PHANTOM/TRAVIS",
18995,NIGHT PHANTOM/TRAVIS,
18996,BOLT/LAWRENCE EVANS,
18997,",""THORPE, GAVIN",
18998,",""SLUG/ULYSSES X. LUGM",
18999,",""ANGEL IV",
19000,"LEVINE, ABBY",
19001,"PARKER, MAY II",
19002,",""LEVINE, ABBY",
19003,"FIELDS, PROF. WILLIA",
19004,"FIELDS, MARJORIE",
19005,"FIELDS, TODD",
19006,"LANNING, DR.",
19007,CROWN,
19008,",""FIELDS, MARJORIE",
19009,",""FIELDS, TODD",
19010,",""LANNING, DR.",
19011,"PETERS, SHANA TOC",
19012,"OCULUS, LT.",
19013,FLINCH/,
19014,OUIJA/,
19015,GARABALDI,
19016,TRASK,
19017,"GUTHRIE, JOELLE",
19018,ION/,
19019,",""BENJAMIN, BYRON",
19020,",""CROWLEY, SEN.",
19021,"CROWLEY, SEN.",
19022,SYRRH,
19023,",""GARVIN, GEARS",
19024,",""BRICKMAN, SEN. MILES",
19025,MARVEL BOY VII/DAVID,
19026,"BANK, IRVING",
19027,"HITCHUCK, KELLY",
19028,"GAULTHING, ANDERSON",
19029,HATE-MONGER V,
19030,",""SPIDER-WOMAN IV/CHAR",
19031,",""HYPERSTORM",
19032,"ROBESON, PROFESSOR K",
19033,"MICO, RODOLFO",
19034,",""ROBESON, PROFESSOR K",
19035,DESADIA,
19036,"FOWLER, RED",
19037,"QUENTIN, RALPH",
19038,",""OBLITERATOR [ELDER]",
19039,",""CONTEMPLATOR/TATH KI",
19040,ANSWER II/DAVID FERR,
19041,"KLEIN, CAMERON",
19042,"SCHOOLCRAFT, DR. DEN",
19043,",""SENTRY III",
19044,",""BOMBLAST/",
19045,",""FIREARM/",
19046,SUNSTROKE/,
19047,SHATTERFIST/,
19048,"STOCKBRIDGE, DEANNA",
19049,ICEMASTER/,
19050,"SOFEN, MARION",
19051,"SOFEN, KARL AUGUST",
19052,"STOCKBRIDGE, CHARLES",
19053,SUPERCHARGER/,
19054,",""SUNSTROKE/",
19055,",""SHATTERFIST/",
19056,",""STOCKBRIDGE, DEANNA",
19057,",""ICEMASTER/",
19058,",""TAKACHIHO, HIRO",
19059,",""SOFEN, MARION",
19060,",""SOFEN, KARL AUGUST",
19061,",""SLYDE",
19062,"HARRIGAN, PATRICIA P",
19063,"GILLISPIE, ANDREW AN",
19064,",""JOYSTICK/JANICE",
19065,",""HARRIGAN, PATRICIA P",
19066,",""SCHOOLCRAFT, DR. DEN",
19067,",""LODESTONE/ANDREA",
19068,",""SUPERCHARGER/",
19069,",""GILLISPIE, ANDREW AN",
19070,ENTITY,
19071,",""ENTITY",
19072,"MICAWBER, TRISTRAM",
19073,",""MICAWBER, TRISTRAM",
19074,",""SLEEPER",
19075,",""VOICE",
19076,TRUMP/,
19077,GAMECOCK/,
19078,",""TRUMP/",
19079,",""FOXFIRE/OLIVIA UNDER",
19080,",""DR. DECIBEL/ANTON DE",
19081,"CHALMERS, MR.",
19082,"RIVERA, MS.",
19083,"MUNSON, CLAUDIA",
19084,"KNUTZ, CINDY",
19085,"LOPEZ, MARIA II",
19086,"GREER, DAVID",
19087,"SANDERS, MAC",
19088,"BOSCO, ELAINE",
19089,PARADOX,
19090,",""GOG II",
19091,",""MAGOG",
19092,MAGOG,
19093,GOG II,
19094,DR. PHOBOS,
19095,CITYDWELLER/JERRY |,
19096,",""QABIRI",
19097,",""SISTER PERPETUA",
19098,",""PROFESSOR X | EARTH",
19099,",""THOR | EARTH 253",
19100,",""ZEITGEIST, NICOLA",
19101,"ZEITGEIST, NICOLA",
19102,SISTER PERPETUA,
19103,PROFESSOR X | EARTH,
19104,THOR | EARTH 253,
19105,"GRANT, GATOR",
19106,UNA,
19107,SHADOWCASTER/,
19108,CLUSTER,
19109,"RODRIGUEZ, DET. PHIL",
19110,"PARADY, CAPT. RONALD",
19111,RAZORBLADE II/,
19112,SCUZZ,
19113,LUPE,
19114,",""RAZORBLADE II/",
19115,",""SCUZZ",
19116,",""LUPE",
19117,NAUDA,
19118,SKOLL,
19119,",""RUIZ, RIGGER",
19120,",""MAJOWSKI, SAM MOTHER",
19121,",""WIND-WARRIOR/PAMELA",
19122,",""JACKSON, ANDREW JOCK",
19123,",""SKYHAWK/WINSTON BILL",
19124,",""FIELSTEIN, FIREWORKS",
19125,",""RASSITANO, MAD DOG",
19126,"RASPUTINA, ILLYANA I",
19127,",""RASPUTINA, ILLYANA I",
19128,GOOM,
19129,",""CROTUS",
19130,",""EROS",
19131,"CHALMERS, CYNTHIA",
19132,",""CHALMERS, CYNTHIA",
19133,GRID,
19134,VIDAR,
19135,MINDSTORM/,
19136,RAPTOR/PAUL HAZLETT,
19137,TALOS,
19138,",""TALOS",
19139,",""MALICE III",
19140,STORM DOPPELGANGER,
19141,",""STORM DOPPELGANGER",
19142,DANGOR,
19143,OCCULUS,
19144,LANDA,
19145,WILD BLOOD,
19146,",""LANDA",
19147,",""DANGOR",
19148,",""OCCULUS",
19149,",""WILD BLOOD",
19150,"MERENGUES, SMOOTH MA",
19151,"LEE, LITTLE LARRY",
19152,"RUIZ, RHYTHM",
19153,"LUBOWSKI, LUGWRENCH",
19154,"BOYD, TWO-FISTED TOM",
19155,"DAWSON, DICTIONARY",
19156,",""MERENGUES, SMOOTH MA",
19157,",""LEE, LITTLE LARRY",
19158,",""RUIZ, RHYTHM",
19159,",""LUBOWSKI, LUGWRENCH",
19160,",""BOYD, TWO-FISTED TOM",
19161,DREADFACE,
19162,"JONES, RICARDO",
19163,CHEMISTRO III,
19164,CHEMISTRO/CURTIS CAR,
19165,SHOTGUN II/WALKER,
19166,"FONDOZZI, MICKEY",
19167,"CARBONE, JULIUS",
19168,"CARBONE, SALVATORE",
19169,"CARBONE, ROSALIE",
19170,CANE/,
19171,ROC/,
19172,STILETTO II/,
19173,TEQUILA/,
19174,COMBAT/,
19175,GAROTTE/,
19176,SILENCE/,
19177,"ZOLA, ARNIM II",
19178,",""JANSON, DR. ANDREA",
19179,"JANSON, DR. ANDREA",
19180,",""SHOC/NEIL AIKEN",
19181,TAE,
19182,"STERIXIAN, LOATIA",
19183,PENNSU,
19184,"STERIXIAN, ALMONNAS",
19185,KRONITT,
19186,DESAK/DESAK STERIXIA,
19187,SILENT ONE,
19188,ASKANI,
19189,",""BARRAGE",
19190,",""ASKANI",
19191,TOSHI,
19192,KO'ICHI,
19193,",""TOSHI",
19194,",""HIRO",
19195,",""KO'ICHI",
19196,BOAK,
19197,",""BOAK",
19198,"TANAKA, RITA",
19199,KATSU'TA'RO,
19200,"TANAKA, GEORGE",
19201,",""DR. NEMESIS/DR. STOC",
19202,",""UNION JACK II/BRIAN",
19203,",""PESTILENCE/CAPT. F.R",
19204,LUCAS,
19205,KREE GIANT MAN [KREE,
19206,REDWING II,
19207,KREE IRON MAN [KREE],
19208,KREE CAPTAIN AMERICA,
19209,KREE SCARLET WITCH [,
19210,",""LUCAS",
19211,",""KREE GIANT MAN [KREE",
19212,AYESHA,
19213,ROSETTA STONE,
19214,"DANTES, DR. EDWINA",
19215,LOCKDOWN,
19216,PRINCE BAYAN,
19217,REDJEK/,
19218,CANDLEMAS/,
19219,BOLERO/,
19220,",""ROSETTA STONE",
19221,",""DANTES, DR. EDWINA",
19222,",""LOCKDOWN",
19223,",""PRINCE BAYAN",
19224,",""GYRE",
19225,",""COIL",
19226,",""REDJEK/",
19227,",""CANDLEMAS/",
19228,LEVIATHAN V,
19229,CREED,
19230,WOLF,
19231,",""LEVIATHAN V",
19232,",""CREED",
19233,",""NAKOTA",
19234,",""SKINNER",
19235,SKINNER,
19236,"STYGE, REV.",
19237,STEEL WIND,
19238,",""WOLF",
19239,",""STYGE, REV.",
19240,"WOODS, TIMOTHY",
19241,"WOODS, MIRANDA",
19242,SENTRY II/BOB REYNOL,
19243,"REYNOLDS, LINDY",
19244,WATCHDOG,
19245,VOID,
19246,",""REYNOLDS, LINDY",
19247,",""WATCHDOG",
19248,",""VOID",
19249,",""SENTRY II/BOB REYNOL",
19250,",""SPEEDBALL II/DARRION",
19251,FIREFIST II/,
19252,",""FIREFIST II/",
19253,SPITE/,
19254,",""THORPE, LUKE",
19255,",""BROOKS, ANNA",
19256,VEGA-SUPERIOR,
19257,"MCKENNA-DRAKE, MARLE",
19258,MEATMARKET,
19259,",""MCKENNA-DRAKE, MARLE",
19260,",""BLADE",
19261,BELIAL,
19262,MALPRACTICE,
19263,ROTWRAP,
19264,INNARDS,
19265,PYRE,
19266,BLACK WIDOW | MUTANT,
19267,TYPHOID MARY | MUTAN,
19268,HAWKEYE | MUTANT X-V,
19269,IRON GIANT MAN | MUT,
19270,DEATHLOK | MUTANT X-,
19271,",""TYPHOID MARY | MUTAN",
19272,",""HAWKEYE | MUTANT X-V",
19273,",""IRON GIANT MAN | MUT",
19274,",""DEATHLOK | MUTANT X-",
19275,DR. DOOM | MUTANT X-,
19276,IKARIS | MUTANT X-VE,
19277,MEDUSA | MUTANT X-VE,
19278,TRITON | MUTANT X-VE,
19279,POLARIS | MUTANT X-V,
19280,HULK | MUTANT X-VERS,
19281,SERSI | MUTANT X-VER,
19282,KARNAK | MUTANT X-VE,
19283,MAN-SPIDER | MUTANT,
19284,BEYONDER | MUTANT X-,
19285,BLACK BOLT | MUTANT,
19286,GORGON | MUTANT X-VE,
19287,ANCIENT ONE/BARON MO,
19288,KARKAS | MUTANT X-VE,
19289,",""DR. DOOM | MUTANT X-",
19290,",""IKARIS | MUTANT X-VE",
19291,",""MEDUSA | MUTANT X-VE",
19292,",""TRITON | MUTANT X-VE",
19293,",""POLARIS | MUTANT X-V",
19294,",""HULK | MUTANT X-VERS",
19295,",""SERSI | MUTANT X-VER",
19296,",""KARNAK | MUTANT X-VE",
19297,",""MAN-SPIDER | MUTANT",
19298,",""BEYONDER | MUTANT X-",
19299,WHISPER II/,
19300,WARFARE/,
19301,SWIFT/,
19302,PULSE II/,
19303,PULSE/,
19304,WHISPER/,
19305,DRAGONA,
19306,METABO,
19307,",""DAMIAN, DR. DANIEL",
19308,CUTTER,
19309,"DEVINE, ANTON",
19310,",""CUTTER",
19311,",""DEVINE, ANTON",
19312,TRI-SENTINEL,
19313,",""MIDNIGHT III/JEFFREY",
19314,",""ZAFAR, OFFICER JIMMY",
19315,",""MUNOZ, CARLOS",
19316,",""TRI-SENTINEL",
19317,"MUNOZ, CARLOS",
19318,"DONALDSON, LINDA",
19319,",""DONALDSON, LINDA",
19320,CAPTAIN AMERICA V/RO,
19321,"LANCELOT, SIR",
19322,",""LANCELOT, SIR",
19323,",""STEIN, EMIL",
19324,"STEIN, EMIL",
19325,"VILLA-LOBOS, GETULIO",
19326,"HATORI, DESMOND",
19327,SUPREMOR,
19328,",""SUPREMOR",
19329,",""KORATH THE PURSUER",
19330,",""SHATTERAX",
19331,",""DOUGHBOY",
19332,",""GOLDDIGGER",
19333,",""JACKSON, CURTISS",
19334,MANGLER/,
19335,DEATHSTROKE/,
19336,BATTLEAXE/,
19337,IRON MAIDEN/,
19338,ICE PRINCESS/,
19339,MYSTERIA/,
19340,WRANGLER/,
19341,",""EVERY-MAN",
19342,MINDBLAST,
19343,SNAPDRAGON/SHEOKE SA,
19344,KNOCKOUT,
19345,"PEARSON, AUBREY",
19346,",""CHAMBERS, MR.",
19347,",""RICOCHET RITA",
19348,",""KELLOG, SHERIFF L.B.",
19349,"KELLOG, SHERIFF L.B.",
19350,",""SHOOTING STAR",
19351,",""OCCULT",
19352,IDUNA,
19353,",""IDUNA",
19354,SMASHER V,
19355,JAGRFELM [ASGARDIAN],
19356,X'HOSS,
19357,MILLENNIUM MONARCH,
19358,GIRABOOR,
19359,",""GIRABOOR",
19360,"KRAY, D'VON",
19361,",""TERROR II",
19362,",""HELLFIRE/MIKAL DRAGO",
19363,RIPPER/DR. JACQUELIN,
19364,ZEALOT/MOREAU,
19365,",""ZEALOT/MOREAU",
19366,CACTUS,
19367,",""CACTUS",
19368,",""DOMINUS II",
19369,",""PHINEAS",
19370,",""GAARD/JOHNNY STORM E",
19371,",""VALERIA",
19372,",""GRIMM, BEN | EARTH-A",
19373,",""RICHARDS, REED | EAR",
19374,",""QNAX",
19375,",""DEANGELO, DEVLIN",
19376,"WEYING, ANN",
19377,",""PUNISHER",
19378,MAN-OF-WAR,
19379,",""MAN-OF-WAR",
19380,",""WOLFE, HEDY",
19381,DOOMSDAY MAN II,
19382,",""TESS-ONE",
19383,",""DOOMSDAY MAN II",
19384,",""SMALLWOOD, DAN",
19385,"SMALLWOOD, DAN",
19386,PROMETHEUS [OLYMPIAN,
19387,ARTEMIS,
19388,HEPHAESTUS,
19389,",""PROMETHEUS [OLYMPIAN",
19390,",""ARTEMIS",
19391,",""HEPHAESTUS",
19392,",""CATHERWOOD",
19393,"WATANABE, EMMALINE B",
19394,",""WATANABE, EMMALINE B",
19395,"EXETER, LT.",
19396,",""HINDSIGHT LAD/CARLTO",
19397,",""BANDIT/",
19398,",""KARIM, MERYET",
19399,"FLORES, SHANICE",
19400,"FLORES, DAHLIA",
19401,MARISSA (OF GENE-TEC,
19402,BATAL/,
19403,UNDERTAKER/CONRAD EI,
19404,",""BOGGS, MORDECAI P.",
19405,",""LINCOLN, WILLIAM WIL",
19406,TORPEDO,
19407,"SKIN, NYLA",
19408,MISFIT/,
19409,"FAWN, FELICIA",
19410,",""NEEDLE",
19411,",""TICKTOCK",
19412,KANGAROO/FRANK OLIVE,
19413,KHOON,
19414,SUNTURION II/MIKE ST,
19415,SHAARA,
19416,JUDE,
19417,JANUS II,
19418,",""HOUSTON, STELLA",
19419,",""HANGMAN II/JASON ROL",
19420,",""DIGGER",
19421,",""TATTERDEMALION/",
19422,",""DANSEN MACABRE",
19423,",""QUAYLE, DAN",
19424,",""MISFIT/",
19425,"QUAYLE, DAN",
19426,CYCLOPS | MUTANT X-V,
19427,SILVER SURFER | MUTA,
19428,NOVA II | MUTANT X-V,
19429,BINARY | MUTANT X-VE,
19430,",""SILVER SURFER | MUTA",
19431,"DUGAN, DUM DUM | MUT",
19432,",""DUGAN, DUM DUM | MUT",
19433,",""SHADOWCAT | MUTANT X",
19434,",""SUNFIRE/SHIRO YASHID",
19435,",""CEREBRO MARK XIII |",
19436,",""ROGUE | MUTANT X-VER",
19437,",""CREED, GRAYDON | MUT",
19438,",""NIGHTCRAWLER | MUTAN",
19439,",""FORGE | MUTANT X-VER",
19440,SHADOWCAT | MUTANT X,
19441,SUNFIRE/SHIRO YASHID,
19442,CEREBRO MARK XIII |,
19443,ROGUE | MUTANT X-VER,
19444,"CREED, GRAYDON | MUT",
19445,NIGHTCRAWLER | MUTAN,
19446,FORGE | MUTANT X-VER,
19447,LOCKHEED | MUTANT X-,
19448,",""CYCLOPS | MUTANT X-V",
19449,",""BINARY | MUTANT X-VE",
19450,",""COLOSSUS II | MUTANT",
19451,COLOSSUS II | MUTANT,
19452,"GRIMM, BEN | MUTANT",
19453,UATU | MUTANT X-VERS,
19454,"STACY, GWEN | MUTANT",
19455,SELENE | MUTANT X-VE,
19456,QUICKSILVER | MUTANT,
19457,GREEN GOBLIN | MUTAN,
19458,SUB-MARINER | MUTANT,
19459,",""GRIMM, BEN | MUTANT",
19460,",""UATU | MUTANT X-VERS",
19461,",""STACY, GWEN | MUTANT",
19462,",""MARVEL WOMAN | MUTAN",
19463,",""SELENE | MUTANT X-VE",
19464,MYSTIQUE | MUTANT X-,
19465,",""QUICKSILVER | MUTANT",
19466,CALLISTO | MUTANT X-,
19467,MOLE MAN | MUTANT X-,
19468,",""CALLISTO | MUTANT X-",
19469,",""FAMINE | MUTANT X-VE",
19470,",""PUNISHER/FRANK CASTL",
19471,PUNISHER/FRANK CASTL,
19472,",""ENDO, DR. SUZI",
19473,KIRIN,
19474,FROSTBITE/DR. SLOANE,
19475,",""FROSTBITE/DR. SLOANE",
19476,"WALTERS, CHAP",
19477,"DEGANN, KRIS",
19478,",""WALTERS, CHAP",
19479,",""DEGANN, KRIS",
19480,MINOTAUR,
19481,AGAMEMNON,
19482,ACHILLES,
19483,HECTOR,
19484,ULYSSES,
19485,SCARLET BEETLE,
19486,"COFFIN, WARDEN JOHNS",
19487,"DELACORTE, ARTHUR",
19488,"GANCE, TABITHA TABBY",
19489,FIXX,
19490,DE LA COURTE,
19491,MONDO,
19492,RAVENWOOD,
19493,BAXTER,
19494,"SOMERS, JOHNATHAN",
19495,GARNOK REBBAHN,
19496,"KLEB, ROSA",
19497,",""KLEB, ROSA",
19498,"SPETSBURO, GEN. YURI",
19499,",""SPETSBURO, GEN. YURI",
19500,",""HORUS [EGYPTIAN GOD]",
19501,"TERREL, DEBORAH",
19502,",""TERREL, DEBORAH",
19503,"D'ALEXIS, AMBER",
19504,SOMON,
19505,KOLOMAQ,
19506,TUNDRA,
19507,",""KOLOMAQ",
19508,",""TUNDRA",
19509,"ARLINGTON, DR. MARCU",
19510,",""ARLINGTON, DR. MARCU",
19511,"SEVILLE, STACY",
19512,"BARKER, MATTHEW T.",
19513,",""SEVILLE, STACY",
19514,",""BARKER, MATTHEW T.",
19515,JACKKNIFE/JACK COLE,
19516,"BAILEY, JOEY",
19517,"BAILEY, GAILYN",
19518,",""BAILEY, JOEY",
19519,",""BAILEY, GAILYN",
19520,",""ROSEN, WALTER",
19521,",""HELIX/RAFAEL CARAGO",
19522,FIELDER,
19523,RELAY,
19524,PSIMON,
19525,CHECK,
19526,",""MAINSPRING",
19527,",""HOPE",
19528,",""SUMO",
19529,SAMSON,
19530,CYPRESS/,
19531,PHANTOM,
19532,GUARDIAN III,
19533,CACHE,
19534,",""YANDROTH",
19535,",""DARK CRAWLER",
19536,",""PAPA HAGG",
19537,",""GORGILLA",
19538,"STARK, MARIA CARBONE",
19539,",""STARK, MARIA CARBONE",
19540,",""BAIRD, DR.",
19541,"BAIRD, DR.",
19542,DOC,
19543,",""BUCHANAN, SAM",
19544,",""MADAME MASQUE V",
19545,",""MONTESI, VICTORIA",
19546,",""HASTINGS, PROF. LOUI",
19547,"SCARLOTTI, MICHAEL J",
19548,"SCARLOTTI, MRS.",
19549,",""SCARLOTTI, MRS.",
19550,",""IRON MAN ARMOR",
19551,HULK IV,
19552,"LANDERS, DR.",
19553,"GOLDFARB, AARON",
19554,",""GOLDFARB, AARON",
19555,LEESHA,
19556,IDRIS,
19557,HASSAN,
19558,",""HASSAN",
19559,TECHNOCRAT/RANDY,
19560,NIGHTFIGHTER/,
19561,WHITE BIRD/AMARA,
19562,",""NIGHTFIGHTER/",
19563,",""WHITE BIRD/AMARA",
19564,ZONA,
19565,STRANGLEHOLD,
19566,PYRE II,
19567,VEEG,
19568,ARGOS,
19569,INFINITY,
19570,GRIFFIN,
19571,",""GRIFFIN",
19572,",""PARETTI, TONY",
19573,"PARETTI, TONY",
19574,RYDER,
19575,MOONSTOMP/,
19576,DICE/ROB FORTUNE,
19577,RIOT/HEIDI SLATKIN,
19578,"BARTON, SEN.",
19579,CATWALK/KIMBERLY DEE,
19580,"KUROV, WASSILY",
19581,",""RYDER",
19582,WILLIS,
19583,BENAZA,
19584,WRECKER/DR. KARL KOR,
19585,",""WRECKER/DR. KARL KOR",
19586,ALPHA,
19587,",""ALPHA",
19588,"RAKIM, SEN. KAMAL",
19589,",""ADAMS, NICOLE NIKKI",
19590,",""TORK, SGT.",
19591,",""RAKIM, SEN. KAMAL",
19592,",""ACHEBE, REVEREND DOC",
19593,"TAYLOR, JACK",
19594,",""RAMONDA",
19595,",""GAPON, DZHOKHAR",
19596,",""VINCENT, DANNY",
19597,",""TAYLOR, JACK",
19598,",""WHITE WOLF/HUNTER",
19599,",""MALICE V/NAKIA",
19600,JIOMO,
19601,"RAMOS, MANUEL",
19602,"RICHMOND, DELROY",
19603,"MCPHAIL, NATALIE",
19604,",""PUDDLEGULP",
19605,"LEOPOLD, ARCHER",
19606,",""LEOPOLD, ARCHER",
19607,",""TOLLIVER, SHERIFF JO",
19608,",""JOHNSON",
19609,",""RYKER, GENERAL",
19610,"VAZIR, DR.",
19611,",""RYKER, LUCY",
19612,",""HACK/",
19613,VISALIA,
19614,"BECKLEY, BENNY",
19615,WENDIGO VI/LARRY,
19616,WENDIGO V/ANDRE,
19617,"JEFFRIES, MAGGIE",
19618,VOLX,
19619,",""PRIMUS",
19620,MOTHER OF PEARL/,
19621,STYGLUT/,
19622,",""STYGLUT/",
19623,",""BANTAM/",
19624,AVATAR,
19625,",""AVATAR",
19626,",""BARON BLOOD/JOHN FAL",
19627,",""BUKOWSKI, BUCK",
19628,",""WALTERS, SHERIFF MOR",
19629,",""ZAPPER, DAN",
19630,BULLET BIKER,
19631,BOBCAT/,
19632,SHADOWKNIGHT/RANDALL,
19633,PRINCESS NEPTHYS/SAN,
19634,BLOODHOUND/,
19635,MODEM/,
19636,"KRAFT, DONNA",
19637,",""MODEM/",
19638,",""KRAFT, DONNA",
19639,"CACHES, FABIAN",
19640,",""CACHES, FABIAN",
19641,BLACK TARANTULA/LAMU,
19642,"GUTHRIE, LUCINDA",
19643,"STACY, HELEN",
19644,",""DEATHLOK/COLONEL LUT",
19645,AZOR,
19646,PAINTER/WILHELM VON,
19647,",""KLEIN, CAMERON",
19648,",""CONSUELA",
19649,BOGATYR/MIKULA GOLUB,
19650,SVYATOGOR/SASHA POKR,
19651,DR. VOLKH/VLADIMIR O,
19652,MORNING STAR/ZVEZDA,
19653,",""BOGATYR/MIKULA GOLUB",
19654,",""SVYATOGOR/SASHA POKR",
19655,",""DR. VOLKH/VLADIMIR O",
19656,",""HYENA/HENRY MORTONSO",
19657,ANTRO,
19658,ARACHNE,
19659,",""ANTRO",
19660,",""ARACHNE",
19661,",""GLOM",
19662,",""THERAK",
19663,",""ARAKI II",
19664,SCINTILLA,
19665,",""SCINTILLA",
19666,",""NEUTRON",
19667,",""ELECTRON",
19668,",""MORNING STAR/ZVEZDA",
19669,",""LAMBERT, WILSON",
19670,"LAMBERT, WILSON",
19671,MANIPULATOR II,
19672,"REILLY, MAVIS",
19673,",""MANIPULATOR II",
19674,",""REILLY, MAVIS",
19675,P,
19676,Q,
19677,VOR/TEX,
19678,"BENNING, VERONICA",
19679,",""BENNING, VERONICA",
19680,"GRANT, PHILLIP",
19681,",""GRANT, PHILLIP",
19682,RAVEN,
19683,",""RAVEN",
19684,DRACCHISS,
19685,"WALKER, JILL",
19686,",""WALKER, JILL",
19687,ESSEX,
19688,",""JENSKOT/ALIYA",
19689,",""PILEDRIVER",
19690,PILEDRIVER,
19691,",""GRIZZLY II/THEODORE",
19692,",""TULAK",
19693,COLOSSUS,
19694,DR. MIME,
19695,ZANKOR/JAY STEVENSON,
19696,",""DR. MIME",
19697,",""ZANKOR/JAY STEVENSON",
19698,",""STALYENKO, COL. YURI",
19699,",""BLACK WIDOW II/YELEN",
19700,"INES, DR. DIDIER",
19701,SNIPER/VON BURIAN,
19702,",""RED SHIFT",
19703,RED SHIFT,
19704,"HOARD, JOSH",
19705,"RIDGEWAY, DAWN",
19706,",""HOARD, JOSH",
19707,",""RIDGEWAY, DAWN",
19708,",""JACK FLAG/",
19709,",""ARIDES",
19710,RAKKUS,
19711,"JONES, AUGUSTINE",
19712,K'RIN,
19713,GODWULF,
19714,INNOCENT,
19715,MERRIAN,
19716,FOLD,
19717,"SHAW, SAMARRA",
19718,"JERICHO, JUSTINA",
19719,KALIN KARTH KITH,
19720,"JERICHO, DUNCAN",
19721,TRICKSTER,
19722,TULL,
19723,WILLIAMS JOHN,
19724,WARHAWK III/TOM NAKA,
19725,RANGER II,
19726,PISTON/ANDREI SEMYAN,
19727,LIFELINE/DEACON,
19728,TIMEBOMB/LOUIS JOUBE,
19729,LONGBOW/AMELIA GREER,
19730,BLINDSIDE II/BOBBI C,
19731,",""WARHAWK III/TOM NAKA",
19732,",""RANGER II",
19733,",""HARDCASE/HAROLD HARR",
19734,",""PISTON/ANDREI SEMYAN",
19735,",""LIFELINE/DEACON",
19736,",""TIMEBOMB/LOUIS JOUBE",
19737,",""LONGBOW/AMELIA GREER",
19738,",""BLINDSIDE II/BOBBI C",
19739,NAMELESS ONE II,
19740,",""OVERBOSS DIXON",
19741,",""BLIND AL/ALTHEA",
19742,TIAMAT,
19743,BLACK CRANE/,
19744,",""MONTGOMERY",
19745,",""DR. BONG",
19746,",""MASTERMIND IV/MARTIN",
19747,",""CHIMERA II",
19748,",""GOSAMYR",
19749,"LIPTON, LAURA",
19750,"LIPTON, MILES",
19751,"DARROW, MARISSA II",
19752,",""LIPTON, MILES",
19753,",""DARROW, MARISSA II",
19754,PAM,
19755,",""PAM",
19756,",""JAMIL",
19757,THAIS,
19758,VARGAS,
19759,"SANDOVAL, DIEGO",
19760,"CORTES, MARIA PILAR",
19761,",""AIR-WALKER/GABRIEL L",
19762,",""AVIUS",
19763,",""WALDERS, BEATRICE",
19764,"REYNOLDS, DR.",
19765,"HANCOCK, CALISTA",
19766,"DEPALMA, MR.",
19767,",""REYNOLDS, DR.",
19768,",""HANCOCK, CALISTA",
19769,KYSA,
19770,LORD YARU,
19771,ECCE [WATCHER],
19772,"BERNHARD, CLARICE",
19773,",""BERNHARD, CLARICE",
19774,"GILBERT, PROFESSOR G",
19775,",""GILBERT, PROFESSOR G",
19776,VESTA,
19777,",""SMITH, COL. TOLLIVER",
19778,",""PEREZ, DET. CECILIA",
19779,SPECTRA/SELENA SLATE,
